Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
drp_set_deployed,'-1575346501',obc_get_sensors,'',gssb_scan,'126789558515832602 -168321937959937818151556396604679915469',com_set_config,'6556576968835386463 13906699620852132947',fp_set_cmd,'-5635975618699542879 4197326797142848541 638382172 14682359321658411655 2684151626219963779 241930606901867502182877573827168678882 -458488158 210096232223262401049439703898222155307 827812326279815505 9168452951028923585',-11,6.844329118728638,444020.0,10956.0
com_update_status,'',obc_set_pwm_freq,'-784379987012387276 306682071',fp_test_params,'-10072586975473526532176742808118210518 -218276586480835984697106958261939840591 1354684676',gssb_msp_get_temp,'',com_set_config,'1358403344 11184863403829512247',0,6.408397674560547,444020.0,10640.0
gssb_get_sun,'',gssb_get_sun,'',init_dummy_sensor,'',gssb_get_temp_int,'',com_update_status,'',0,6.936344623565674,444020.0,10896.0
tm_get_last,'}y',drp_clear_gnd_wdt,'',gssb_commit_addr,'',rw_set_speed,'4766604019399953964 2079059801042070435',obc_set_tle,"'290371844238257090855765692401064433413 ""):{>/wVr'",0,7.062097072601318,444020.0,10952.0
obc_get_tle,'',obc_get_tle,'',obc_get_sensors,'',eps_set_heater,'-8966310830028659924 4633141258938403558',drp_test_system_vars,'',0,10.237368822097778,444020.0,10832.0
com_debug,'',gssb_arm_manual,'12962556469656096716',gssb_get_sun,'',gssb_get_temp_int,'',com_update_status,'',0,6.9613988399505615,444020.0,10816.0
fp_set_cmd,'6863827872023924620 ZTo-|GU5a -47477781686134511835843548634536240606 3466070115538747137 7648043931866940644 -282181587763401702 -1704970728 -8484394106246937515 1965470651749732964 8625924202925052751',gssb_scan,'298921602 -919105004',obc_update_status,'',com_send_cmd,'8318043089093323607 191181090536004508842965960738403961830',com_set_config,'g 2965520518082513026',0,7.269241571426392,444020.0,10884.0
com_send_cmd,'401481110 -837420876',eps_hard_reset,'',gssb_get_uuid,'',gssb_get_version,'',drp_clear_gnd_wdt,'',0,7.204314708709717,444020.0,10888.0
gssb_fss_set_config,'-5063419933585664965',fp_reset,'',obc_update_tle,'',tm_get_last,'AM&N5L',com_debug,'',0,6.909339427947998,444020.0,10640.0
obc_prop_tle,'G`rDUCkj',gssb_get_temp_int,'',obc_set_pwm_duty,'-1031985361 -1480677214990261822',gssb_select,'2865649916384363549',gssb_burn,'',0,6.959181308746338,444020.0,10660.0
gssb_set_burn_config,'3835698410538485394 1862858509 2011740556 344359357 8760820890933051179 5852299788798955473 -2753149102591594394',rw_get_speed,'',obc_debug,'110937195617116486962280920240242813505',fp_set_cmd_dt,'-5126701092940924045 AsukY% -50322477820355145548515195013508662658 -1195607855 311064849648103364939260588429412209527',obc_get_sensors,'',0,6.94058632850647,444020.0,10720.0
fp_set_cmd_dt,' 3514655322367603925 247869451755919211597516666200184765185 5893277057567168463 q',tm_send_status,'1120730517808754101',obc_update_tle,'',init_dummy_sensor,'',obc_get_time,'-778981555',-6,6.255837440490723,444020.0,10980.0
obc_set_pwm_freq,'jA~o@o# -72355352303764550435294854067812788709',gssb_commit_addr,'',fp_set_cmd_unix,'-6383854885749998428 922032186616227214 14980356753255642499 137073552 -774934075065109990985520844728260484',com_send_cmd,'-122729181954284369838588340997891985572 -1805818760',gssb_get_burn_config,'',-6,6.354526996612549,444020.0,10956.0
fp_test_params,'3386185223284453263 211921508380673281354190007505253354815 8202056929932629478',obc_debug,'174582446582588696652191577889419042154',help,'',gssb_set_burn_config,'-289305356748775963617884829899827986054 94521201846904067310851694994908925457 -5412264231278382906 4717771810916435838 301154955850355639421885833230467214888 442173104 -6302050486462016745',com_reset_wdt,'1672684385',0,6.9398109912872314,444020.0,10936.0
gssb_burn,'',gssb_arm_manual,'7102940451613344947',eps_set_heater,'15182895260139443462 17008365814939831914',gssb_get_sun,'',init_dummy_sensor,'',0,6.961719751358032,444020.0,10668.0
gssb_set_burn_config,'3917260264130329912 =S <BXiM-$I^ 1430831151994309589 -6735143090465704410 -302692684347031341800978989825393591879 -1910135900667398932',drp_add_hrs_alive,'-28595991552545545024382316516803696778',obc_reset_wdt,'',gssb_pwr,'41996968622461958510589346958777148465 -42833818249776871360652991516778093212',com_send_data,'-1300976378142740918',0,7.467697381973267,444020.0,10688.0
com_get_config,'-8314268137714774233',com_ping,'633498106490985757',gssb_fss_get_temp,'',com_send_data,'3841173355684760950',fp_set_cmd,'1556015872 342435216  ig.ck 1640706991 -5114495677513613500 _E1Z6G3 -541323344 3953278712082404546 -2134069025',0,10.139579772949219,444020.0,10652.0
rw_get_current,'',fp_del_cmd,'16906586929859413523 -103915098455219093264297452160903844186 -78649693611931772874381090919184696527 9 8K)5k 306933745182871155866680493572664881423',gssb_get_sun,'',tm_send_status,'-920356356223370658',gssb_msp_cal_temp,'5954030583564636178 4793151101731406853',-6,6.891865968704224,444020.0,10880.0
gssb_set_addr,'1966909962',gssb_select,'-2598306836195390211',com_reset_wdt,'6656785990055891731',tm_set_ack,"'-250806644154673621905427209508771066059 7,'",com_debug,'',0,6.894648551940918,444020.0,10672.0
com_get_node,'',drp_add_hrs_alive,'(P(lpmn3d*',help,'',drp_set_var,'7094419955391567939 VP?.&n[+B|',gssb_antenna_release,'-221573484069083178111502842580292895981 -450722560 8286334224694392398 3522100136312885843',0,6.957020044326782,444020.0,10684.0
drp_ebf,'2032629553643620681',obc_get_time,'432140047',drp_test_system_vars,'',obc_get_mem,'',gssb_get_version,'',0,9.985395193099976,444020.0,10792.0
gssb_get_version,'',eps_get_hk,'',com_send_data,'#UH',gssb_antenna_release,'sh -106910925447276336747795845805475847852 933609359 11380964422147213173',com_update_status,'',0,7.230531215667725,444020.0,10656.0
eps_hard_reset,'',tm_get_last,'17443748207217542705',gssb_reset,'',gssb_select,'-383123581',obc_get_mem,'',0,6.924884557723999,444020.0,10620.0
gssb_get_version,'',com_reset_wdt,'224192221163171449751794317998366846795',tm_get_last,'1102164005321585014',com_ping,'#ksEb',gssb_scan,'6619251378889400455 -216006579002731362607941554481274433458',0,7.142483949661255,444020.0,10900.0
gssb_fss_get_temp,'',gssb_reset,'',eps_set_heater,'-277447868740753330867979062950965575226 167163280396048778926069111003655847163',obc_prop_tle,'138626466',gssb_get_temp,'',0,6.946702241897583,444020.0,10908.0
drp_clear_gnd_wdt,'',set_state,'1724645799 -2286642891096861141 -306188722',set_state,'1208925287 8699205521742269604 252586087759317335482825977417321426545',gssb_burn,'',com_set_node,'-1496410674783456016',0,6.909431457519531,444020.0,10844.0
com_get_node,'',drp_clear_gnd_wdt,'',drp_ebf,'}/@G',gssb_select,'-1964274661',gssb_arm_manual,'76783913',0,6.917467832565308,444020.0,10652.0
gssb_update_status,'',help,'',tm_send_last,'1118110762834878952 -259037897220091408130891830564138705902',gssb_msp_get_temp,'',test,'7249532695901034012',0,6.93742561340332,444020.0,10824.0
drp_clear_gnd_wdt,'',fp_del_cmd,'-1813943455 279321651434033227467836392296222242579 4347564945677198347 1001714930 1796054162 1449745629',obc_prop_tle,'-4452130252120233552',fp_show,'',eps_hard_reset,'',-6,6.624040842056274,444020.0,10912.0
gssb_unlock_config,'1096556107703739259',fp_del_cmd_unix,'1093603675029028744103298703217357038',gssb_get_temp_int,'',fp_set_cmd,'<~UTw]UJ6q 9759505183526934583 327134972764587259216786331771848421404 1865769619799970264 12028215930132425102 -87204446439928615947392596235287254130  1450066035 143166537277306734660115034735971756400 6491449242427799418',fp_del_cmd_unix,'6729427466119245984',-6,6.340571641921997,444020.0,10820.0
obc_update_tle,'',fp_set_cmd_unix,'-3005048486137751527 -440133939 `~'}q 3658633315763917984 -1182862422',tm_send_all,'707734900 81793430011420844681956660509461859083',drp_get_vars,'',gssb_fss_get_temp,'',0,7.032358884811401,444020.0,10660.0
drp_set_deployed,'966426236827611165',fp_reset,'',gssb_get_burn_config,'',drp_get_vars,'',drp_add_hrs_alive,'7349138292981081919',0,7.000982284545898,444020.0,10636.0
obc_get_time,'t|G((U',obc_get_sensors,'',obc_get_sensors,'',drp_get_vars,'',gssb_get_uuid,'',0,7.001566171646118,444020.0,10688.0
rw_set_speed,'(%oZ>dk 630819534',obc_set_pwm_freq,'0o 5206257229891199399',obc_ident,'',gssb_fss_set_config,'',gssb_antenna_release,'214936698329967092469992458999446871135 4209663521440643793 15595385173451416388 281109333075716266271397678447790515258',0,7.164552688598633,444020.0,10644.0
gssb_get_burn_config,'',fp_test_params,'sn 6586451151501263394 _CqUj',fp_show,'',rw_get_speed,'',drp_add_hrs_alive,'69459493916920757289752381168303977272',0,6.978772401809692,444020.0,10692.0
gssb_commit_addr,'',com_send_data,'7114574065597751719',gssb_get_model,'',fp_del_cmd,'219080630720024196598849363487785241317 4689715375960157487 wsD95 -4759342423866003448 2078500901 -119807982058305484218446621367960048576',gssb_get_temp_int,'',0,7.1923041343688965,444020.0,10936.0
drp_test_system_vars,'',obc_prop_tle,'L~G2Z~',gssb_update_status,'',gssb_fss_commit_config,'',fp_set_cmd_dt,'391473033 7130397779723489757 215301083171575179174296623923268221160 -231983166576503385219825600478514662320 4+ZWo#XV',-6,10.277253150939941,444020.0,10648.0
com_get_config,'-1620953583',obc_get_time,'-325703493995056578678024934071559224036',drp_get_vars,'',gssb_get_burn_config,'',obc_pwm_pwr,'-755796571',0,6.9556050300598145,444020.0,10932.0
tm_send_last,'-4766897254246690175 2876249475264353482',gssb_select,'-1459403504',gssb_fss_commit_config,'',gssb_get_model,'',gssb_arm_auto,'2762730774997182503',0,7.0265185832977295,444020.0,10620.0
obc_prop_tle,'cAx',com_update_status,'',gssb_reset,'',help,'',eps_update_status,'',0,6.907644748687744,444020.0,10932.0
com_send_tc,'-2151431189283123069 9072778670029991276',help,'',fp_test_params,'10584417920345371252 10062559040928285277 -974590620',com_send_cmd,'3178326582315988877 2088042615',obc_prop_tle,'17975495794313273448',-6,7.287834167480469,444020.0,10672.0
com_send_tc,'-232666839441768111160367203315590903990 9024426654368989036',fp_test_params,'-1111679866 -381075181 -880389386',obc_update_tle,'',fp_del_cmd,'458153233616996365 17192917914486918941 13981213080575376698 4#(d$RgPx -5295755794955826422 234464002',gssb_pwr,'5434336457221524693 -7130768173839728322',-6,7.578085422515869,444020.0,10864.0
tm_send_from,'-4102082622588736741 -1994957047 8507455155027698610',gssb_arm_manual,'8771238039002076055',eps_hard_reset,'',test,'-313128344755342680737302146495454408486',fp_set_cmd,'-494344451 27884818300889903702158582888765102170 288550848215982050501938829595528983838  -1107980166 13091431162366074087 W[4 7w 6#z 5723817457630615444',0,7.003418684005737,444020.0,10644.0
com_send_cmd,'7893516247060677984 3968679438559956250',com_set_node,'-1576595126',gssb_msp_get_temp,'',fp_test_params,'-65381919773218640899794933226884220598 qERW)L>mJ 10917865526753340864',gssb_arm_manual,'3700783778688537644',0,7.200818061828613,444020.0,10928.0
gssb_arm_manual,'-872219826',gssb_set_addr,'Fz~UH)V',fp_show,'',tm_send_status,'6980034637687661511',obc_get_mem,'',-6,6.640159606933594,444020.0,10984.0
gssb_commit_addr,'',com_send_rpt,"'495970874 ""-cG'",fp_set_cmd_unix,'1261859148778845725 3472183460083986002 -368901802 -9100569869321098996 1987437778613033111',com_get_config,'2028327389',drp_get_vars,'',-6,6.65230655670166,444020.0,10596.0
obc_set_pwm_freq,'?3 3770978458502952407',tm_get_last,'6919511687055568951',drp_ebf,'[rt',gssb_set_burn_config,'288112401476003180521310276349336640704 68682436210724488607191274788427925540 5222575388481647818 -p_T_B-#if -24156607615305873189966685872472451675 4504384176409097700 M?@',gssb_fss_get_temp,'',0,6.9442315101623535,444020.0,10676.0
tm_send_from,'-265898770437951299218909925108820238575 DrVK -9150192657079066570',obc_ident,'',tm_set_ack,'-256163920575566469654676785765191080203 8564812860023261914',eps_get_hk,'',obc_debug,'wH]EBXV%',0,6.952777624130249,444020.0,10968.0
com_reset_wdt,'8845057454353939676',obc_update_tle,'',tm_parse_status,'',gssb_update_status,'',gssb_fss_commit_config,'',0,7.194627285003662,444020.0,10880.0
gssb_get_burn_config,'',obc_set_pwm_freq,'683798457 f',com_send_data,'1321241519',com_get_config,'291142453876270025015383983814719200836',gssb_antenna_release,'\w|7~0: -260087006301201089551188913047634097424 -1471694743663489409 2089448050203361232',0,7.2222747802734375,444020.0,10944.0
obc_debug,'-836996382',com_send_data,'-1321876421',com_get_config,'-4054721967798318024',gssb_get_status,'',test,'6845346528412783457',0,7.185381889343262,444020.0,10688.0
com_send_cmd,'I;8M!4&mq HX'S%luq',com_reset_wdt,'3330530552181521813',gssb_arm_auto,'-173431559800415721942971887593735426415',obc_update_tle,'',gssb_get_temp_int,'',0,6.968269109725952,444020.0,10916.0
eps_get_hk,'',gssb_unlock_config,"'Z[;[mGYZ,b'",gssb_pwr,'-392841771713005111 ',obc_ident,'',drp_set_deployed,'-300463937602973070384231038973345742848',0,6.963581800460815,444020.0,10596.0
gssb_update_status,'',obc_set_pwm_freq,'1981203196 748275015566302630',obc_debug,'o9',tm_send_status,'6589177383762691506',com_get_node,'',-6,6.87060546875,444020.0,10976.0
drp_set_var,'1285849113 -183736522582553978841211897094919077052',com_send_data,'7<N(]@Q2yq',gssb_antenna_release,"'-8751147301938564631 -2118402249956180777 -340565249286729233 x^p&}FI""C:'",obc_update_tle,'',fp_set_cmd,'-1969185755 21490453326870631881216834486058130961 ( -121953799614354400078775747534560247600 -179473215235819419292420719427655165064 143498916205033980 l`)^+K/51N 8 10945515180708511561 13507347175804313697',0,7.201057434082031,444020.0,10908.0
fp_del_cmd,'-1195958477 -973845144 -1864988841139804971 16627206477352578427 1836090207081307629 15060237318114926366',drp_set_var,'L\TLn$ 1201067689',com_update_status,'',tm_send_from,'-223600563363706502670442863004357945199 7597957397657226579 ',gssb_burn,'',-6,6.340190649032593,444020.0,10976.0
com_send_cmd,'118647858086547612811360008408666781126 H5',eps_hard_reset,'',eps_hard_reset,'',gssb_arm_auto,'-414891634',set_state,'9043557523149063858 254805364814141634884855354188361675045 6300913032901762818',0,7.233669281005859,444020.0,10672.0
tm_send_last,'-1774866292 LuB',fp_show,'',drp_add_hrs_alive,'600822974',fp_test_params,'@nO+ds -7408650199905862024 11898859448738809947',eps_get_hk,'',0,6.968690872192383,444020.0,10832.0
gssb_get_model,'',gssb_arm_auto,'-6405349417249219824',gssb_msp_get_temp,'',drp_clear_gnd_wdt,'',drp_test_system_vars,'',0,10.044484853744507,444020.0,10652.0
help,'',com_update_status,'',com_debug,'',obc_update_tle,'',obc_set_tle,'1239869864 -4151290563079719480',0,7.0044848918914795,444020.0,10956.0
gssb_scan,'117546724827713225137039292215728022354 338060231640929203974669788365410315113',obc_debug,'15677141219658795884',gssb_commit_addr,'',gssb_get_sun,'',obc_set_tle,'1068880997 6282388251441398537',0,7.1872782707214355,444020.0,10664.0
gssb_get_uuid,'',fp_set_cmd,'DVFr 992861425 220372535443552342278327951167311194714 348535122 4786566707154761474 308926636787660006840083459291531311846 lyTx@ 4162895142377727495 3053560919569165564 -5838126714844250842',gssb_select,'-5762529408718531579',gssb_scan,' -188288092354092033635661158231002527650',obc_get_tle,'',0,6.935120105743408,444020.0,10668.0
rw_get_current,'',com_get_node,'',drp_get_vars,'',gssb_get_temp,'',tm_send_last,'h&N -21636975465759879218047736657320392479',0,6.953545331954956,444020.0,10920.0
obc_debug,'6839426042675681915',obc_get_time,'8034515141015159276',com_send_rpt,'200801079113462441711596249479278197433 59756397',tm_get_last,'1709877913',obc_set_pwm_duty,'9463653866011432577 14714659595751778132',0,6.985852003097534,444020.0,10812.0
eps_set_heater,'-325436437672155624726565758218654421319 CA',obc_pwm_pwr,'q',gssb_get_temp_int,'',drp_set_deployed,'-293867282312407209766273295590437333293',tm_get_last,'756836414062196686',0,6.911794900894165,444020.0,10640.0
drp_set_var,'-278216450667799196533210511748417753050 3299695325514794818',gssb_select,'863209086',fp_set_cmd_unix,'(Q_F8U ]:6FY~y& 16694747355600829835 12076895152790370809 -88992149',obc_debug,'-1265231207',obc_pwm_pwr,'834479007063037099',0,7.28739070892334,444020.0,10676.0
gssb_get_temp,'',tm_set_ack,'&Qba]b) 17075834819122137987',com_update_status,'',obc_reset_wdt,'',gssb_msp_cal_temp,'-145424095048606839571031193945194748797 1279332903335250735',0,7.005567789077759,444020.0,10896.0
gssb_arm_manual,'-1199561908',fp_test_params,'-1687101451 15137213654996269925 892468158',drp_test_system_vars,'',gssb_burn,'',obc_reset_wdt,'',0,9.971624851226807,444020.0,10816.0
gssb_antenna_release,'2050444342 -259785914738205735543221835927969653349 'm/F+lRR0 10473085454945196918',tm_send_last,'-2010582189 ED<`$7',gssb_pwr,'-41872546323862954123650136035476032592 15540419865651939990',gssb_get_sun,'',com_send_data,'11592839614554088529',0,7.3751137256622314,444020.0,10596.0
gssb_arm_auto,'M',tm_parse_status,'',com_update_status,'',gssb_arm_manual,'406809956',gssb_scan,'-494234318307995062 7850001355086344445',0,6.913801431655884,444020.0,10720.0
gssb_get_model,'',com_update_status,'',com_send_data,'*B!~~{rS>',com_get_node,'',tm_send_from,'-1345524695 8141724009535211066 -1889583236',0,9.457496404647827,444020.0,10916.0
com_send_rpt,'r~z9 16229131966025329566',gssb_get_temp_int,'',fp_test_params,'1209931203 hq^jm 1168593509810395999',eps_get_hk,'',drp_clear_gnd_wdt,'',0,6.968255996704102,444020.0,10812.0
gssb_get_temp_int,'',gssb_msp_cal_temp,'710746088968084465 1489217519',gssb_msp_cal_temp,'-489592654 -324796589047287379201946714826142875298',gssb_select,'2039166095',drp_get_vars,'',0,7.18359112739563,444020.0,10500.0
fp_del_cmd,'-1624253495 236487310190232190048373919748244454554 -7771084557988783719 121639031587662638157238052301506946483 1086928421474100088 1659634963752585891',drp_test_system_vars,'',obc_ident,'',gssb_fss_commit_config,'',fp_set_cmd_dt,'r 483397823242810046 B8}%+ 17312533177621136817 yC.:`!',-11,6.530775308609009,444020.0,10660.0
