Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_get_model,'',rw_set_speed,'-97517077 1726066798',fp_del_cmd,'1302136067 904927136 733832417 2558456 1081091018 -627931153',drp_set_deployed,'884320304',tm_send_status,'-95767049',eps_hard_reset,'',com_send_tc,"'-2044488457 my1]gW~,;`'",gssb_burn,'',drp_set_var,'-1288592816 -2028230639',rw_get_speed,'',-11,6.362370729446411,444020.0,10584.0
obc_pwm_pwr,'-1653471176',drp_set_var,'1841213236 -39001317',fp_del_cmd_unix,'-1879288611',drp_get_vars,'',obc_update_tle,'',obc_debug,'-1506817637',com_set_config,'!y[k+\n c',com_send_rpt,'1310291034 c}Gb'Ran',eps_update_status,'',tm_parse_status,'',-6,6.634251117706299,444020.0,10888.0
drp_add_hrs_alive,'760856766',gssb_get_status,'',obc_reset_wdt,'',gssb_get_status,'',eps_get_hk,'',gssb_scan,'-456286421 685544277',gssb_get_sun,'',com_send_cmd,'-2012481256 rlyp',init_dummy_sensor,'',obc_set_pwm_duty,'10977820 1554851983',0,7.603243827819824,444020.0,10600.0
tm_send_from,'18256086835350919464 15443972563014957194 7169000294370369674',gssb_fss_get_sun,'',com_get_config,"'Ab%I)*R,]w'",gssb_set_burn_config,'-1394512611 1081432417 1447686122 -372683935 1785043682 -1192358510 -1957247925',gssb_get_status,'',obc_set_tle,"'641644543 N,3j1?n'",gssb_msp_get_temp,'',gssb_set_addr,'-370985234',fp_del_cmd_unix,'1207450698',eps_get_config,'',-6,6.783559322357178,444020.0,10564.0
eps_update_status,'',fp_reset,'',init_dummy_sensor,'',obc_ident,'',obc_pwm_pwr,'22912135',com_get_config,'4',gssb_get_burn_config,'',gssb_get_version,'',init_dummy_sensor,'',gssb_get_temp,'',0,7.568500518798828,444020.0,10748.0
obc_get_mem,'',drp_ebf,'-1647446931',tm_parse_status,'',tm_send_last,'8794759257539233522 12944340608111943849',rw_get_speed,'',eps_set_heater,'1044768442 1463375478',fp_set_cmd_unix,'-284803771 -1314614565 -983320115 ^g* /ddr',gssb_fss_set_config,'-233310716',tm_send_last,'10064988523853294653 1575409484524230849',gssb_arm_auto,'-117207651',-6,6.590340852737427,444020.0,10600.0
set_state,'1597718674840992215 11950394949385557991 1968622738',obc_prop_tle,'7067407906395088295',fp_show,'',help,'',fp_set_cmd,'715829833 -78468708 1862941140 -1602366724 -1541757034 297757910 946485769 723105816 %^`oNB qU2',help,'',obc_set_tle,'1996170107 $GIWBS',drp_get_vars,'',drp_ebf,'-1127599158',obc_set_pwm_freq,'-739258082 -136359444496375662459566831329341903566',-11,6.615997791290283,444020.0,10660.0
fp_set_cmd_unix,'427208154 -1422228542 2096589563 99uxCUH= CPM',gssb_unlock_config,'888897171',drp_ebf,'1443895668',gssb_fss_get_sun,'',drp_clear_gnd_wdt,'',obc_set_pwm_duty,'-1031435101 -547461886',gssb_get_sun,'',com_debug,'',obc_get_sensors,'',drp_set_deployed,'1412401186',-6,6.6945555210113525,444020.0,10596.0
obc_set_pwm_freq,'915898968 257020385792459497395651507528375230888',gssb_burn,'',tm_set_ack,'5458905824517401232 1773591849738940832',tm_parse_status,'',gssb_unlock_config,'1846648022',set_state,'9532434803956959868 8866828956187140808 -236711596',tm_set_ack,'2947217142530201415 3537493097135758028',tm_send_from,'16581578762063572623 3315925314965974908 14959217281552633888',obc_ident,'',gssb_get_temp,'',0,7.31015682220459,444020.0,10584.0
gssb_fss_get_sun,'',com_ping,'1881275526',eps_hard_reset,'',gssb_fss_set_config,'-2055924025',com_send_tc,'-195946316 :uD04If%f',obc_ident,'',tm_send_status,'705676747',obc_set_pwm_duty,'-1032589660 -835400292',gssb_get_version,'',com_send_cmd,'-62406432 [M',-6,10.285412788391113,444020.0,10548.0
drp_test_system_vars,'',tm_parse_status,'',drp_clear_gnd_wdt,'',set_state,'13501712324624047743 17082346942132022273 1101677636',obc_get_mem,'',tm_send_from,'10731588509992066650 17242836604014042502 7412955328458775481',drp_set_var,'2100280497 -1001555216',obc_prop_tle,'6010569504118140310',gssb_get_temp,'',gssb_reset,'',0,10.862548112869263,444020.0,10460.0
fp_del_cmd_unix,'1502222857',drp_set_var,'822752102 113345840',drp_add_hrs_alive,'674930121',com_send_cmd,'188248419 -C{@$',fp_set_cmd_unix,'1166205010 -479068477 537028271 ssh u$^',help,'',tm_send_last,'559571818719851447 4023589286124751161',tm_send_all,'10076585441765971827 13393003566028115824',gssb_scan,'1458929750 -49158274',gssb_unlock_config,'-148466583',-6,6.804772853851318,444020.0,10844.0
obc_get_sensors,'',tm_send_status,'-158202170',gssb_fss_set_config,'1527052169',drp_set_deployed,'97118301',gssb_update_status,'',init_dummy_sensor,'',obc_reset_wdt,'',gssb_get_temp_int,'',fp_set_cmd_dt,'-587277112 695494718 219615584 VS<pb}Ds ',gssb_get_temp_int,'',-6,6.855681657791138,444020.0,10848.0
gssb_get_uuid,'',fp_set_cmd_unix,'1686645448 1861655921 -953704335 x.2]Knpn4 x',tm_send_all,'2091689459320410458 296624358598606919',fp_test_params,'-190321981  181863779',gssb_get_version,'',tm_send_status,'-1075520975',tm_send_last,'10894546128101215132 13094460805755468514',gssb_pwr,'-778901784 1268215101',rw_get_speed,'',obc_get_mem,'',-6,6.330828905105591,444020.0,10732.0
tm_get_last,'12853222657989288237',gssb_burn,'',tm_send_status,'782354768',gssb_get_temp,'',obc_prop_tle,'-5105830010837024774',drp_set_deployed,'1920243024',com_update_status,'',fp_show,'',rw_set_speed,'206806321 980009154',gssb_set_addr,'-517638450',-6,6.527785062789917,444020.0,10748.0
tm_send_status,'1396585689',fp_set_cmd_dt,'-765672717 -46246395 1748267155 tW YP]gZ',rw_set_speed,'-367112308 -613203104',fp_del_cmd_unix,'-414241922',com_send_data,'#hbhQn',obc_reset_wdt,'',com_set_node,'-627703793',drp_set_var,'-528496185 1041765548',gssb_burn,'',fp_test_params,'-344806174  1647575731',-6,6.616103172302246,444020.0,10880.0
fp_set_cmd_unix,"'-594522056 -2038298932 327887745 Qw00""0 4V-E!gRn`Y'",com_set_node,'-582206847',help,'',gssb_get_uuid,'',gssb_unlock_config,'1840813077',help,'',eps_hard_reset,'',gssb_fss_get_sun,'',gssb_fss_commit_config,'',eps_update_status,'',-6,6.217073202133179,444020.0,10844.0
fp_show,'',eps_get_hk,'',gssb_get_temp,'',gssb_fss_get_sun,'',obc_get_time,'-992009916',obc_get_sensors,'',obc_set_pwm_freq,'-812329680 152318367927946884803373298270023364298',drp_clear_gnd_wdt,'',obc_reset_wdt,'',gssb_fss_set_config,'577605765',0,7.324327707290649,444020.0,10892.0
gssb_select,'788512384',obc_update_status,'',com_send_cmd,'-213444041 |R',obc_pwm_pwr,'-1038638865',drp_clear_gnd_wdt,'',gssb_arm_auto,'450990411',gssb_pwr,'-914605728 -1312428934',gssb_burn,'',drp_ebf,'277360539',drp_ebf,'-1607845747',0,7.297966718673706,444020.0,10900.0
obc_reset_wdt,'',com_reset_wdt,'-1556068799',gssb_unlock_config,'-1735296566',gssb_unlock_config,'-1721906171',obc_prop_tle,'748816117439225624',eps_update_status,'',obc_get_time,'-723622700',obc_pwm_pwr,'118645053',fp_set_cmd,'923161436 -997117484 -11675387 641848330 214768727 -629903539 -1895337399 1442893712 +N- Cd\fL'A`',gssb_get_status,'',-6,6.895666599273682,444020.0,10712.0
gssb_fss_get_sun,'',obc_get_tle,'',com_get_node,'',gssb_scan,'1292913851 -557132669',tm_send_status,'-1725362759',com_get_config,'|O',fp_set_cmd_dt,'-1397537227 -670842353 851252990 u=Ox `w^',gssb_arm_manual,'1711107101',set_state,'16019864946155099426 14595633892195314379 1076497324',gssb_msp_cal_temp,'-1899509723 -1622962869',-6,6.597945928573608,444020.0,10660.0
tm_send_all,'16059656003234643306 2978042543629032101',gssb_get_temp,'',com_update_status,'',obc_set_pwm_duty,'1983153420 1366313154',gssb_get_temp_int,'',gssb_get_temp_int,'',eps_update_status,'',obc_prop_tle,'9159332463083975508',gssb_set_addr,'-1373372460',eps_get_hk,'',0,7.217544078826904,444020.0,10620.0
gssb_get_status,'',gssb_get_model,'',fp_reset,'',gssb_get_burn_config,'',rw_set_speed,'-739672942 815398262',gssb_get_temp_int,'',com_get_node,'',gssb_get_status,'',gssb_reset,'',tm_set_ack,'9295943252306032043 6739052471193335701',0,7.299226760864258,444020.0,10892.0
init_dummy_sensor,'',rw_set_speed,'1674902686 824663320',set_state,'9852091527523104956 5713821418086966942 -241665840',gssb_update_status,'',gssb_reset,'',gssb_set_addr,'-1452029963',rw_get_current,'',gssb_select,'-1279800874',com_get_config,'!Rwezy%jw',init_dummy_sensor,'',0,7.292764902114868,444020.0,10708.0
eps_set_heater,'-1485173493 784123407',eps_get_config,'',gssb_arm_auto,'544361297',tm_send_status,'860025837',com_ping,'692437707',drp_set_var,'690050043 795094957',gssb_get_temp_int,'',com_debug,'',com_set_node,'817931862',com_set_config,'P{z|P'; vCdKcx~H$(',-6,6.501694202423096,444020.0,10588.0
gssb_set_addr,'570315238',rw_get_current,'',obc_get_sensors,'',obc_debug,'-1154134744',com_send_tc,"'-875602930 ,'",rw_get_speed,'',rw_set_speed,'1633514470 1865305749',gssb_fss_commit_config,'',gssb_get_sun,'',obc_ident,'',-6,7.610857248306274,444020.0,10600.0
gssb_burn,'',obc_get_tle,'',gssb_commit_addr,'',gssb_pwr,'-1516349689 -745836765',fp_set_cmd_dt,'-955821466 -1073885031 -162217708 .su=eFoYw 5jq*',gssb_get_sun,'',gssb_arm_auto,'-1715921017',obc_debug,'1862834680',gssb_fss_commit_config,'',gssb_reset,'',-6,6.475378751754761,444020.0,10564.0
com_set_node,'967420030',obc_reset_wdt,'',obc_debug,'-398378102',init_dummy_sensor,'',eps_update_status,'',gssb_burn,'',obc_debug,'1818075101',obc_update_tle,'',gssb_set_burn_config,'1779872877 -1379001429 -2120155513 2051105192 2115707192 789538821 -1755830891',fp_test_params,'1356354111 @y?r&F.S9W -1461706403',0,7.268510818481445,444020.0,10860.0
obc_update_tle,'',gssb_pwr,'1024614955 -167333907',gssb_get_temp_int,'',obc_prop_tle,'6108833478009043566',tm_send_all,'7758495677090566404 13500598599917118393',rw_get_speed,'',gssb_get_model,'',test,'E}r',fp_set_cmd,'1826583279 -2144302973 -982112097 35181456 -432884901 1779691765 31324425 -1149101119 7kCy ',fp_show,'',-11,6.80179762840271,444020.0,10432.0
drp_ebf,'1660761157',obc_set_pwm_duty,'1147542091 -1945216195',obc_set_pwm_freq,'1148962300 -118774208098106018421678562521721614435',eps_set_heater,'-1549586607 1964190888',obc_get_sensors,'',tm_send_last,'8206704505943125611 17336458844778203834',obc_reset_wdt,'',com_ping,'-1420149853',eps_update_status,'',obc_prop_tle,'-5803794971330942680',0,9.569015741348267,444020.0,10664.0
obc_get_time,'801742163',com_send_data,'>:HX=S?-9.',eps_hard_reset,'',gssb_antenna_release,'315153329 -854402378 -1362049625 1999732575',gssb_pwr,'1860619114 -232193003',fp_del_cmd_unix,'774775222',gssb_update_status,'',test,"'z?;`XW_O,'",gssb_fss_set_config,'1633990040',gssb_arm_auto,'759920457',-6,7.4565043449401855,444020.0,10600.0
rw_get_current,'',obc_debug,'1370627245',gssb_antenna_release,'917751742 98368493 -637885659 2083456923',gssb_get_sun,'',com_debug,'',obc_pwm_pwr,'601948107',gssb_reset,'',gssb_get_version,'',drp_get_vars,'',gssb_get_temp_int,'',0,7.526151657104492,444020.0,10628.0
drp_test_system_vars,'',obc_set_pwm_freq,'-1675211922 -172360062898283781729467383697651595328',gssb_set_burn_config,'-908999122 154753256 197140662 2003919146 -768260753 980187032 1778263289',fp_del_cmd,'-264187936 1736511172 -1225633448 -845945871 2074214509 1508389999',com_set_config,'teq=; n',eps_get_hk,'',com_set_node,'1802001',fp_set_cmd_dt,'-678311858 -2128862881 -1175059400 [[ A*@',obc_prop_tle,'-4319459076749184711',obc_get_sensors,'',-6,10.374856948852539,444020.0,10860.0
tm_set_ack,'16834884971310539058 14179856261683108329',com_get_config,"'x,IFEg`'",com_ping,'1440086586',obc_prop_tle,'95825079628820072',eps_get_hk,'',gssb_get_burn_config,'',gssb_fss_get_temp,'',fp_test_params,'67125751 NP 812991959',tm_send_last,'10352920079888021975 16718483143812183602',gssb_get_uuid,'',0,9.157350778579712,444020.0,10552.0
gssb_arm_manual,'924160795',gssb_fss_set_config,'873104728',obc_set_pwm_freq,'-943242463 119121094926896988923418736816477938752',eps_set_heater,'-1849964083 31951163',rw_get_speed,'',obc_set_tle,'-1898746070 bF.D',drp_set_var,'1913141068 708174059',com_send_data,'Qvk2',gssb_get_sun,'',obc_get_sensors,'',0,7.538227319717407,444020.0,10680.0
gssb_scan,'-1169318771 82452507',gssb_get_sun,'',obc_update_status,'',com_reset_wdt,'-762132714',obc_set_tle,'1487438005 ePx',tm_parse_status,'',fp_show,'',rw_get_speed,'',gssb_get_model,'',obc_get_mem,'',0,7.2844557762146,444020.0,10888.0
obc_get_mem,'',tm_send_status,'-1004291234',fp_test_params,'-1549888238 oj`x?Mn[q -1308304365',com_set_node,'-889194402',com_reset_wdt,'-2103263856',fp_set_cmd_unix,'-195705691 -1908882202 -1164424731  v>(\M',eps_hard_reset,'',obc_ident,'',com_send_rpt,'-1056699512 ka~LI',gssb_get_uuid,'',-6,6.567514896392822,444020.0,10608.0
fp_del_cmd_unix,'568406491',com_ping,'768983975',gssb_burn,'',obc_set_tle,'244144401 av3',eps_hard_reset,'',gssb_get_uuid,'',eps_hard_reset,'',eps_get_hk,'',obc_reset_wdt,'',gssb_burn,'',-6,6.225672006607056,444020.0,10896.0
obc_get_time,'-2003232830',gssb_get_status,'',gssb_msp_get_temp,'',obc_pwm_pwr,'-1890869072',com_send_cmd,'1312055543 J=;=;>J',drp_set_deployed,'735596667',gssb_select,'112870255',gssb_get_temp_int,'',gssb_reset,'',eps_set_heater,'-1955249677 2077384541',0,7.359285831451416,444020.0,10660.0
obc_reset_wdt,'',gssb_reset,'',gssb_reset,'',tm_send_last,'12684833559304203622 8807412132311025157',fp_del_cmd,'-419678744 -177235498 2115316218 1523648686 1838622079 -498469969',tm_send_from,'8776306890656314216 8947230737889585267 15839927144294360930',gssb_fss_get_sun,'',fp_del_cmd_unix,'-944622778',gssb_msp_cal_temp,'-777809225 369471287',com_send_data,'LbT/1tL',-11,6.679216623306274,444020.0,10732.0
obc_update_status,'',fp_set_cmd,'568334203 201969694 118950778 -1395780253 826757851 -1384014807 -588491819 -2098673126 BQI _Dg0c:J&',gssb_commit_addr,'',gssb_msp_cal_temp,'-1916439686 132947629',fp_show,'',drp_get_vars,'',gssb_set_addr,'-486445205',com_set_config,'ljLGmU7! ',gssb_burn,'',drp_add_hrs_alive,'-1327066759',-11,6.261342525482178,444020.0,10448.0
gssb_get_temp_int,'',eps_get_hk,'',test,'y',com_get_config,'LKQqaj'mq]',com_send_rpt,'-848876343 =Hyu\R',gssb_get_version,'',gssb_antenna_release,'-1393460259 -787066157 729934672 492745141',tm_send_from,'10585600626510584858 6458616155369953388 12932621070437020353',gssb_fss_get_temp,'',set_state,'14179890980684649600 8203196490759210741 253943875',0,7.309365510940552,444020.0,10804.0
fp_del_cmd,'1849118677 -1991393449 1092760240 1797039775 -1350094536 -362152917',com_send_tc,'-1898073712 q',com_reset_wdt,'-1920986409',eps_hard_reset,'',obc_set_pwm_duty,'-795525412 531536969',gssb_get_sun,'',com_set_config,'gGZq :ii\d',obc_pwm_pwr,'-280616919',gssb_fss_get_sun,'',com_debug,'',-11,6.271510124206543,444020.0,10656.0
gssb_select,'-699171997',help,'',tm_get_last,'8151572106952329962',eps_update_status,'',drp_add_hrs_alive,'-1053713302',help,'',drp_add_hrs_alive,'215044871',obc_reset_wdt,'',tm_send_last,'6798995319893985692 14423548202896732156',com_ping,'-843245285',0,9.842950582504272,444020.0,10612.0
fp_reset,'',tm_send_status,'99098077',fp_set_cmd,'-1992479768 1353215113 2030951017 -1793555507 1683336572 766678598 392710409 -1729926957 wt@D+7HKq/ oY*',com_set_node,'-1149102015',fp_set_cmd_unix,'-1765929844 -1194144425 1478589574 P$ m!}BsC',gssb_msp_cal_temp,'1326757327 2050000503',rw_get_current,'',obc_prop_tle,'-6262126379036883021',init_dummy_sensor,'',set_state,'12839091615660225241 609448959707165768 1139470829',-6,6.494244337081909,444020.0,10608.0
obc_update_tle,'',com_get_node,'',gssb_fss_get_temp,'',gssb_msp_cal_temp,'1658186993 -723584464',gssb_set_burn_config,'-493866621 -1641173182 -457018546 1606481843 538158233 -809122820 1998078692',gssb_set_burn_config,'1746810740 143604627 955508127 404244208 -552483489 -1838526716 1178110424',obc_debug,'-1176473456',gssb_burn,'',com_get_node,'',com_ping,'1282647559',0,9.692260026931763,444020.0,10848.0
com_debug,'',gssb_antenna_release,'-1784794311 1205132851 -1131176227 1155856191',gssb_burn,'',gssb_get_temp,'',fp_set_cmd_dt,'-1443196418 -2128925279 106817277 intYR~ {',gssb_unlock_config,'1732645423',fp_show,'',fp_set_cmd,'2031600423 1150263451 -1020215626 -193595602 -117877090 115110900 772884776 618648532 g6Pm5=5Npp [2XLW',obc_debug,'1545101842',com_update_status,'',-6,6.472879886627197,444020.0,10884.0
obc_update_status,'',obc_get_tle,'',com_debug,'',com_send_data,'ic',set_state,'6675346476024436676 11298778278452596062 -1754891843',fp_set_cmd_dt,'-2115725816 1357638700 -1922269938 imHo$ 5',gssb_reset,'',gssb_arm_manual,'-1587110303',gssb_unlock_config,'1288675032',fp_set_cmd_dt,"'2049873179 -1179609764 -329465316 D{ .i8\s,'",-11,7.498920679092407,444020.0,10888.0
drp_set_var,'-221718372 -186807127',obc_set_tle,'1504098643 #BdW]Ezx+',rw_set_speed,'754619222 769567629',gssb_get_temp,'',obc_pwm_pwr,'-1036721594',drp_ebf,'779307872',eps_get_hk,'',obc_get_time,'-671262255',gssb_fss_commit_config,'',gssb_antenna_release,'1095473142 -1138593372 -367182052 178471173',0,7.26763653755188,444020.0,10604.0
com_send_data,'GcY1',gssb_pwr,'-2144089924 134110711',drp_test_system_vars,'',obc_set_pwm_duty,'-451859897 1977749694',gssb_msp_cal_temp,'-329667251 962119295',drp_ebf,'1165288046',gssb_fss_commit_config,'',com_set_config,'SB)ELC|p uV3J!}7^f5',fp_del_cmd,'1562677057 2052732637 -1698314022 767023281 1269940401 -1836810092',gssb_update_status,'',-6,10.79774808883667,444020.0,10608.0
fp_del_cmd,'-914397226 695945979 152283426 1184514581 512345914 -1377530728',eps_get_config,'',drp_ebf,'1719921462',obc_set_pwm_freq,'-1508286101 -332727223394009669686549485706291811750',gssb_arm_auto,'318440756',fp_del_cmd,'1038201328 1778130046 -1536096227 -1523659393 1131956199 1295086077',drp_set_var,'1147596041 -1447122797',eps_set_heater,'180440862 -603613017',drp_test_system_vars,'',set_state,'8425345015679331195 632338280565994334 1602630926',-11,6.461715459823608,444020.0,10876.0
gssb_set_addr,'550956784',gssb_reset,'',gssb_commit_addr,'',tm_get_last,'4272162779902602859',gssb_commit_addr,'',eps_set_heater,'-1312218378 1327739780',com_reset_wdt,'1778078264',tm_set_ack,'8714447233378414444 14915982795229197460',obc_reset_wdt,'',tm_send_from,'3568229188649222474 10563515889539586242 17552468916629070108',0,7.268645763397217,444020.0,10456.0
obc_ident,'',obc_debug,'-242874350',obc_set_pwm_freq,'-157632698 103047421151632428199865825399850302205',com_update_status,'',gssb_get_temp,'',eps_set_heater,'-611864890 235997290',gssb_update_status,'',obc_set_pwm_duty,'-1223374859 216880256',com_get_node,'',drp_add_hrs_alive,'-213375427',0,7.294447422027588,444020.0,10616.0
drp_set_var,'-1344490232 -1743170157',obc_pwm_pwr,'-633612053',obc_get_mem,'',obc_pwm_pwr,'-950441562',com_get_node,'',init_dummy_sensor,'',gssb_unlock_config,'-1152615689',fp_set_cmd_unix,'1827490563 944876335 -1797301392 %wWe6H jtI',fp_del_cmd_unix,'1278767407',eps_update_status,'',-6,6.657845973968506,444020.0,10872.0
tm_send_from,'13324527646630111552 3069239506588569325 7601650016986340672',gssb_get_uuid,'',drp_add_hrs_alive,'409869903',rw_get_speed,'',tm_send_status,'1460925063',eps_get_hk,'',obc_get_mem,'',gssb_get_temp_int,'',gssb_update_status,'',com_ping,'-551770992',-6,6.599157333374023,444020.0,10724.0
gssb_select,'-1393678216',gssb_burn,'',com_send_rpt,'-1217393135 ^+?&)?K>'P',obc_ident,'',com_set_config,'A(hc 3Yt',help,'',gssb_update_status,'',fp_set_cmd_dt,'-1389463735 1074493808 -12393 ; ajxBo2',eps_set_heater,'1544094232 1865237145',com_send_cmd,'1531471147 +s',-11,6.8911590576171875,444020.0,10584.0
com_set_node,'-1062558419',eps_get_hk,'',gssb_get_burn_config,'',com_debug,'',gssb_antenna_release,'1111536485 -354245016 1726677337 1912570860',eps_get_config,'',tm_send_from,'1019252236528458249 9132628519142832671 11421172835187073915',fp_del_cmd_unix,'-1530244667',gssb_fss_get_temp,'',tm_send_from,'17047308333118821680 8287470566577398002 7434009795789186909',-6,6.724755048751831,444020.0,10588.0
init_dummy_sensor,'',obc_get_mem,'',gssb_get_temp_int,'',fp_del_cmd_unix,'-843922627',help,'',obc_get_sensors,'',gssb_get_temp_int,'',tm_send_from,'8393434843672892375 11357170303456530905 5552925749999672773',obc_get_mem,'',help,'',-6,6.436243295669556,444020.0,10564.0
